I_size,D_size,L2_size,I_assoc,D_assoc,L2_assoc,cache_line,sim_seconds,CPI,D MR,I MR,L2 MR
8,64,2048,2,4,4,64,0.013453,2.69059,0.02207,0.000906,0.984652
8,64,2048,2,4,8,64,0.013437,2.687482,0.02208,0.000906,0.981581
8,64,256,2,2,4,64,0.013616,2.723242,0.022072,0.000906,0.994495
8,64,256,2,2,8,64,0.013612,2.722393,0.022073,0.000906,0.994536
8,64,256,2,4,4,64,0.013614,2.722721,0.022062,0.000906,0.99484
8,64,256,2,4,8,64,0.013612,2.722314,0.022065,0.000906,0.994881
8,64,4096,2,2,4,64,0.013236,2.647133,0.022073,0.000906,0.97094
8,64,4096,2,2,8,64,0.013207,2.641421,0.022076,0.000906,0.966682
8,64,4096,2,4,4,64,0.013236,2.647128,0.022065,0.000906,0.971277
8,64,4096,2,4,8,64,0.013207,2.641416,0.022069,0.000906,0.967017
8,64,512,2,2,4,64,0.013596,2.719278,0.022082,0.000906,0.992902
8,64,512,2,2,8,64,0.013604,2.720835,0.022073,0.000906,0.99343
8,64,512,2,4,4,64,0.013596,2.719199,0.022074,0.000906,0.993247
8,64,512,2,4,8,64,0.013603,2.720558,0.022065,0.000906,0.993775
8,8,1024,2,2,4,64,0.013588,2.71756,0.022676,0.000907,0.959583
8,8,1024,2,2,8,64,0.01358,2.716027,0.022687,0.000906,0.957241
8,8,2048,2,2,4,64,0.013497,2.699491,0.022677,0.000907,0.953952
8,8,2048,2,2,8,64,0.01347,2.693963,0.022683,0.000906,0.950945
8,8,256,2,2,4,64,0.013641,2.728179,0.022655,0.000907,0.963815
8,8,256,2,2,8,64,0.013644,2.728785,0.022653,0.000907,0.963855
8,8,4096,2,2,4,64,0.013264,2.652851,0.022673,0.000907,0.940979
8,8,4096,2,2,8,64,0.013239,2.647884,0.022683,0.000906,0.936866
8,8,512,2,2,4,64,0.013637,2.727467,0.022664,0.000907,0.962199
8,8,512,2,2,8,64,0.013636,2.727227,0.022653,0.000907,0.962783
