I_size,D_size,L2_size,I_assoc,D_assoc,L2_assoc,cache_line,sim_seconds,CPI,D MR,I MR,L2 MR
16,64,512,4,4,8,64,0.017458,3.491623,0.060932,0.001007,0.999169
16,8,1024,2,2,4,64,0.01741,3.481916,0.060936,0.001066,0.998801
16,8,1024,2,2,8,64,0.017416,3.483128,0.060936,0.001066,0.998801
16,8,1024,4,2,4,64,0.017438,3.487658,0.060936,0.00101,0.999036
16,8,1024,4,2,8,64,0.017415,3.483072,0.060936,0.00101,0.999036
16,8,2048,2,2,4,64,0.01732,3.464064,0.060936,0.001066,0.998801
16,8,2048,2,2,8,64,0.01732,3.464064,0.060936,0.001066,0.998801
16,8,2048,4,2,4,64,0.01732,3.464064,0.060936,0.00101,0.999036
16,8,2048,4,2,8,64,0.017321,3.46417,0.060936,0.00101,0.999036
16,8,256,2,2,4,64,0.017521,3.504107,0.060936,0.001066,0.998801
16,8,256,2,2,8,64,0.017495,3.499003,0.060936,0.001066,0.998801
16,8,256,4,2,4,64,0.017533,3.506681,0.060936,0.00101,0.999036
16,8,256,4,2,8,64,0.017521,3.504107,0.060936,0.00101,0.999036
16,8,4096,2,2,4,64,0.017116,3.42313,0.060936,0.001066,0.998801
16,8,4096,2,2,8,64,0.017116,3.42313,0.060936,0.001066,0.998801
16,8,4096,4,2,4,64,0.017116,3.42313,0.060936,0.00101,0.999036
16,8,4096,4,2,8,64,0.017126,3.425239,0.060936,0.00101,0.999036
16,8,512,2,2,4,64,0.017459,3.491838,0.060936,0.001066,0.998801
16,8,512,2,2,8,64,0.017459,3.491838,0.060936,0.001066,0.998801
16,8,512,4,2,4,64,0.017492,3.49843,0.060936,0.00101,0.999036
16,8,512,4,2,8,64,0.017492,3.49843,0.060936,0.00101,0.999036
32,16,1024,2,2,4,64,0.01741,3.481916,0.060933,0.000982,0.999223
32,16,1024,2,2,8,64,0.01741,3.481916,0.060933,0.000982,0.999223
32,16,1024,2,4,4,64,0.01741,3.481916,0.060932,0.000978,0.99927
32,16,1024,2,4,8,64,0.01741,3.481916,0.060932,0.000978,0.99927
32,16,1024,4,2,4,64,0.017438,3.487658,0.060933,0.000874,0.999672
32,16,1024,4,2,8,64,0.017438,3.487658,0.060933,0.000874,0.999672
32,16,1024,4,4,4,64,0.017438,3.487658,0.060932,0.000872,0.999712
32,16,1024,4,4,8,64,0.017438,3.487658,0.060932,0.000872,0.999712
32,16,2048,2,2,4,64,0.017331,3.46611,0.060933,0.000982,0.999223
32,16,2048,2,2,8,64,0.017331,3.46611,0.060933,0.000982,0.999223
32,16,2048,2,4,4,64,0.017331,3.46611,0.060932,0.000978,0.99927
